Run,Cell,Method,Species,CellLine,Layout,SRR,TotalReads,UniqReads,Background,GC.Mean,GC.Median,Spikiness,GenomicDepth,GenomicCoverage
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429100,Strand-seq,Human,HG001,PAIRED,ERR1429100,535904,450870,0.00685,0.4568444750357132,0.45,0.2138392982259465,0.0169908125704289,0.0104218880479604
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429101,Strand-seq,Human,HG001,PAIRED,ERR1429101,618832,528648,0.012007,0.4668181606028962,0.46,0.2154819976307948,0.0195717555519262,0.0123616292819479
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429102,Strand-seq,Human,HG001,PAIRED,ERR1429102,444838,368576,0.030747,0.4634645145445251,0.4554455445544554,0.2441103728102668,0.0141461789459184,0.0086959087877658
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429103,Strand-seq,Human,HG001,PAIRED,ERR1429103,772616,613688,0.010675,0.4786017876101957,0.4752475247524752,0.2268777677090635,0.0245255609294247,0.0140710405509134
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429104,Strand-seq,Human,HG001,PAIRED,ERR1429104,764460,600722,0.009948,0.471368342540325,0.4653465346534653,0.2203934458398744,0.0242251892623519,0.0138652399642103
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429105,Strand-seq,Human,HG001,PAIRED,ERR1429105,769940,595588,0.011882,0.4745657203065178,0.47,0.2094492016470762,0.0244716423492731,0.0134828860796686
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429106,Strand-seq,Human,HG001,PAIRED,ERR1429106,1082692,849168,0.025227,0.4665058688954429,0.46,0.2006963039648015,0.0341804208617041,0.0193408961958803
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429107,Strand-seq,Human,HG001,PAIRED,ERR1429107,1195374,874896,0.016947,0.462192695721111,0.4554455445544554,0.1954484024600886,0.0378719462117905,0.0204951835848106
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429108,Strand-seq,Human,HG001,PAIRED,ERR1429108,947406,735774,0.020921,0.4707179548654983,0.4653465346534653,0.2892988804029299,0.0302257846943845,0.0172515522584825
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429109,Strand-seq,Human,HG001,PAIRED,ERR1429109,589906,480728,0.010939,0.464060999597699,0.4555555555555555,0.2915398350480401,0.019262956411054,0.0120095466857286
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429110,Strand-seq,Human,HG001,PAIRED,ERR1429110,847264,678042,0.019764,0.4714968929533871,0.4653465346534653,0.2803217236677962,0.0273253646646243,0.0159951536192612
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429111,Strand-seq,Human,HG001,PAIRED,ERR1429111,1034744,791692,0.018055,0.461238231166952,0.4554455445544554,0.198692257902593,0.033034973468094,0.0184494987547349
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429112,Strand-seq,Human,HG001,PAIRED,ERR1429112,1249622,949428,0.008275,0.4550261880904307,0.4455445544554455,0.17909817671186,0.039580656263736,0.0223262765284894
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429113,Strand-seq,Human,HG001,PAIRED,ERR1429113,751794,610516,0.020463,0.4657897917947495,0.46,0.205527972459574,0.0239580179255292,0.0140965341026348
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429114,Strand-seq,Human,HG001,PAIRED,ERR1429114,598366,510514,0.020938,0.4494841303343286,0.4421052631578947,0.2044674748461382,0.0189187447671897,0.0123348084265814
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429115,Strand-seq,Human,HG001,PAIRED,ERR1429115,1225544,929784,0.008847,0.4649507263030544,0.4583333333333333,0.1922917511273376,0.0388410549161441,0.0214603030738847
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429116,Strand-seq,Human,HG001,PAIRED,ERR1429116,882172,698394,0.025793,0.4656117308255977,0.4591836734693877,0.2046823687064896,0.0280640383605334,0.0164408893832926
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429117,Strand-seq,Human,HG001,PAIRED,ERR1429117,1195280,895874,0.00932,0.4662333890749709,0.46,0.2243425826130448,0.0379080870622231,0.0207713587429537
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429118,Strand-seq,Human,HG001,PAIRED,ERR1429118,843202,659476,0.016896,0.4700471526528603,0.4653465346534653,0.2486269277806896,0.0268574459558147,0.0153224628449431
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429119,Strand-seq,Human,HG001,PAIRED,ERR1429119,409016,335064,0.011236,0.4656474623944848,0.46,0.2286071794613832,0.0129530995775243,0.0078272608997944
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429120,Strand-seq,Human,HG001,PAIRED,ERR1429120,1010210,792726,0.014118,0.4722161309558025,0.4653465346534653,0.2244780071955349,0.0322133391204514,0.0180382996680723
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429121,Strand-seq,Human,HG001,PAIRED,ERR1429121,972642,749630,0.017115,0.4727854749569909,0.4653465346534653,0.2147364696168439,0.030816456729514,0.0168571649890069
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429122,Strand-seq,Human,HG001,PAIRED,ERR1429122,927998,737414,0.020879,0.4667984942011897,0.46,0.2064314086238568,0.0295728198226672,0.0168312783940154
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429123,Strand-seq,Human,HG001,PAIRED,ERR1429123,490328,401344,0.009296,0.4707501867654646,0.4653465346534653,0.2247001164901823,0.0155087135289523,0.0090589211173294
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429124,Strand-seq,Human,HG001,PAIRED,ERR1429124,3141888,1482462,0.012153,0.4673552076665839,0.4554455445544554,0.1917025622933749,0.1029861541756776,0.0393169711859373
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429125,Strand-seq,Human,HG001,PAIRED,ERR1429125,2471058,1228720,0.012129,0.4668602400837273,0.4554455445544554,0.2669917621278854,0.0828068121627937,0.0330141359139078
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429126,Strand-seq,Human,HG001,PAIRED,ERR1429126,3103168,1703456,0.013212,0.4596532541996128,0.4554455445544554,0.1737845876476313,0.1017683482116779,0.0437724877837473
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429127,Strand-seq,Human,HG001,PAIRED,ERR1429127,3739638,1743160,0.015828,0.4581941829509717,0.4455445544554455,0.1689116646995669,0.1226372349030012,0.0446222998556033
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429128,Strand-seq,Human,HG001,PAIRED,ERR1429128,2860528,1368068,0.022024,0.480063825906981,0.4752475247524752,0.2088344072373376,0.093595841929436,0.0353060922657835
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429129,Strand-seq,Human,HG001,PAIRED,ERR1429129,3600888,1651262,0.016376,0.4584505583073036,0.4455445544554455,0.1742294099540322,0.1181297788544266,0.0433449798361532
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429130,Strand-seq,Human,HG001,PAIRED,ERR1429130,3192314,1500806,0.008959,0.4641740971995034,0.4554455445544554,0.1854652315994266,0.1046838645812723,0.0394447495530751
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429131,Strand-seq,Human,HG001,PAIRED,ERR1429131,3317870,1445822,0.017276,0.4559026932353889,0.4455445544554455,0.1801813803350924,0.1084971707364543,0.0388799821998842
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429132,Strand-seq,Human,HG001,PAIRED,ERR1429132,1499318,910380,0.018639,0.4561589993527772,0.4455445544554455,0.1791731718124012,0.0489928018897236,0.0232820085442723
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429133,Strand-seq,Human,HG001,PAIRED,ERR1429133,1443066,540538,0.021429,0.4527181703509733,0.4455445544554455,0.2137306368159599,0.046476496787051,0.0151847867439146
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429134,Strand-seq,Human,HG001,PAIRED,ERR1429134,1413610,614722,0.01727,0.4634761754929044,0.4554455445544554,0.2894204058571495,0.0469468495815286,0.0174443145912185
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429135,Strand-seq,Human,HG001,PAIRED,ERR1429135,4064558,1843412,0.0117,0.459299571809236,0.4554455445544554,0.2447375483640104,0.1363636665928693,0.0490491489903287
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429136,Strand-seq,Human,HG001,PAIRED,ERR1429136,3520632,1669214,0.017154,0.4727490370743651,0.4653465346534653,0.1936441512655126,0.1153711500539511,0.0415357105330951
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429137,Strand-seq,Human,HG001,PAIRED,ERR1429137,2684960,1334482,0.009928,0.4597141351597572,0.4554455445544554,0.2174800856585156,0.0881563091569034,0.035334831381004
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429138,Strand-seq,Human,HG001,PAIRED,ERR1429138,2577864,1239688,0.011463,0.4741452871233291,0.4653465346534653,0.208496836032327,0.0849169091326832,0.0330928461331089
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429139,Strand-seq,Human,HG001,PAIRED,ERR1429139,3104828,1468684,0.018763,0.4563760222795949,0.4455445544554455,0.1756939708700926,0.1019813209684972,0.0400615047048312
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429140,Strand-seq,Human,HG001,PAIRED,ERR1429140,5339622,2303848,0.012327,0.4567651487679983,0.4455445544554455,0.165277938191958,0.1753383551773994,0.0598707690005876
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429141,Strand-seq,Human,HG001,PAIRED,ERR1429141,2861474,1360670,0.011522,0.4550205193356342,0.4455445544554455,0.225992272567615,0.0932673617555044,0.0357396948188467
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429142,Strand-seq,Human,HG001,PAIRED,ERR1429142,3045116,1512256,0.042989,0.4613810101795892,0.4554455445544554,0.2187226862025515,0.1011642403575743,0.0394396726861976
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429143,Strand-seq,Human,HG001,PAIRED,ERR1429143,4129208,1863910,0.010738,0.4581597946574872,0.4455445544554455,0.1688141612185614,0.1356242916799402,0.0484638501697461
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429144,Strand-seq,Human,HG001,PAIRED,ERR1429144,2660748,1224990,0.019677,0.464314383803145,0.4554455445544554,0.1992523409545653,0.0874428302302651,0.0324064186704107
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429145,Strand-seq,Human,HG001,PAIRED,ERR1429145,2741928,1238924,0.010111,0.4572159489873947,0.4455445544554455,0.1817225764622398,0.0901014441271659,0.0330210635624143
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429146,Strand-seq,Human,HG001,PAIRED,ERR1429146,1555346,938548,0.012364,0.4542269342151202,0.4455445544554455,0.1760598201081508,0.0512331307906695,0.0248411531101791
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429147,Strand-seq,Human,HG001,PAIRED,ERR1429147,3467464,1738382,0.014445,0.4505366461351354,0.4455445544554455,0.1591959696485099,0.1137654910778861,0.0448453821722881
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429148,Strand-seq,Human,HG001,PAIRED,ERR1429148,1614800,665790,0.029318,0.4508537841351819,0.4387755102040816,0.2002827768556001,0.0512542539099219,0.0182661534604919
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429149,Strand-seq,Human,HG001,PAIRED,ERR1429149,3003636,1355038,0.01061,0.4674921064672741,0.4554455445544554,0.1900069080974104,0.0986524608177233,0.0353359211195575
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429150,Strand-seq,Human,HG001,PAIRED,ERR1429150,2646824,1146014,0.013739,0.4595643990228404,0.4554455445544554,0.2397115078246872,0.08691815781237,0.03052941096843
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429151,Strand-seq,Human,HG001,PAIRED,ERR1429151,3554918,1735382,0.014847,0.4582298954523973,0.4455445544554455,0.1708907249894803,0.1165727908091173,0.0444114669237382
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429152,Strand-seq,Human,HG001,PAIRED,ERR1429152,2615974,1054718,0.010835,0.4649679792182377,0.4554455445544554,0.2776480715035315,0.0874089526829822,0.0295393777534146
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429153,Strand-seq,Human,HG001,PAIRED,ERR1429153,3098136,1485770,0.008353,0.4613925967223003,0.4554455445544554,0.1823581994253485,0.1019394354254536,0.0394522577230134
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429154,Strand-seq,Human,HG001,PAIRED,ERR1429154,2820848,1354618,0.008106,0.4585740832092469,0.4489795918367347,0.1768055419311743,0.0927728799303223,0.0359006658640648
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429155,Strand-seq,Human,HG001,PAIRED,ERR1429155,2559684,1198556,0.009994,0.4634633898862317,0.4554455445544554,0.1950723502726804,0.0839792205856091,0.0319680369894426
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429156,Strand-seq,Human,HG001,PAIRED,ERR1429156,2151054,928184,0.022825,0.4779838147064995,0.47,0.2202063994286143,0.0704570305267476,0.0245777803800411
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429157,Strand-seq,Human,HG001,PAIRED,ERR1429157,2309994,967142,0.009013,0.45530753376668,0.4455445544554455,0.1928704363454605,0.0777014266916273,0.027687105690513
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429158,Strand-seq,Human,HG001,PAIRED,ERR1429158,2133554,1163112,0.012282,0.4622716516045459,0.4554455445544554,0.1898586920562905,0.0700162418905321,0.0298891257421741
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429159,Strand-seq,Human,HG001,PAIRED,ERR1429159,2215474,1205630,0.018438,0.4570481440222914,0.4455445544554455,0.1759353626640798,0.0728203816234362,0.0308296695920844
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429160,Strand-seq,Human,HG001,PAIRED,ERR1429160,2764112,1325700,0.009304,0.4671437612182449,0.4554455445544554,0.1947467817714059,0.0908510625129331,0.0347954542752412
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429161,Strand-seq,Human,HG001,PAIRED,ERR1429161,2504888,1224782,0.00954,0.462386246198364,0.4554455445544554,0.1904597554367521,0.0822887268718461,0.032467532377188
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429162,Strand-seq,Human,HG001,PAIRED,ERR1429162,3256780,1541898,0.013389,0.4664768969883765,0.4554455445544554,0.1859244487150923,0.1070080376117449,0.0397998276259695
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429163,Strand-seq,Human,HG001,PAIRED,ERR1429163,1251218,515384,0.016566,0.4595088177478649,0.4455445544554455,0.2220446894667512,0.0411688829012035,0.0145253164843368
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429164,Strand-seq,Human,HG001,PAIRED,ERR1429164,2686716,1328934,0.019395,0.4680089721973287,0.4591836734693877,0.1902805927698834,0.0882549633655463,0.0345505093614346
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429165,Strand-seq,Human,HG001,PAIRED,ERR1429165,1648386,902602,0.009568,0.4558287281934117,0.4455445544554455,0.1776805149210064,0.0542204446874724,0.0228477246002654
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429166,Strand-seq,Human,HG001,PAIRED,ERR1429166,3492378,1812184,0.012607,0.4616449027255124,0.4554455445544554,0.178141058843385,0.1148294846015737,0.0464927235610694
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429167,Strand-seq,Human,HG001,PAIRED,ERR1429167,1827856,892014,0.016053,0.4866453204220398,0.4795918367346938,0.2509023207198967,0.0604487944337164,0.0230426931927029
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429168,Strand-seq,Human,HG001,PAIRED,ERR1429168,590616,221388,0.028633,0.4537242286140863,0.4455445544554455,0.2854304635761589,0.0190747843367576,0.0064753861372042
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429169,Strand-seq,Human,HG001,PAIRED,ERR1429169,1452074,736460,0.015626,0.4551958936805447,0.4455445544554455,0.1904711839555356,0.0479551001782043,0.0196455617737234
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429170,Strand-seq,Human,HG001,PAIRED,ERR1429170,1906000,1216438,0.005958,0.4561396414317878,0.4455445544554455,0.167738885934638,0.0626259129333427,0.0308762678282853
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429171,Strand-seq,Human,HG001,PAIRED,ERR1429171,3733380,1679766,0.009879,0.4606793920129833,0.4554455445544554,0.1741686170607028,0.1227165906870779,0.0447660149099566
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429172,Strand-seq,Human,HG001,PAIRED,ERR1429172,3093652,1444660,0.025262,0.4554754953138755,0.4455445544554455,0.1716030105380539,0.1015164015624476,0.0383171393674135
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429173,Strand-seq,Human,HG001,PAIRED,ERR1429173,3445126,1576458,0.014148,0.4597755391292948,0.4536082474226804,0.1898380578078844,0.1139460742866347,0.0420808511140676
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429174,Strand-seq,Human,HG001,PAIRED,ERR1429174,1747118,844868,0.01042,0.4691085799424797,0.4631578947368421,0.2123202906289142,0.057209477539887,0.0229219336044581
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429175,Strand-seq,Human,HG001,PAIRED,ERR1429175,1677716,861488,0.009557,0.4594521128959826,0.45,0.1868486943787149,0.0548049476823894,0.0230293071128328
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429176,Strand-seq,Human,HG001,PAIRED,ERR1429176,1975924,973060,0.010686,0.4592846571771905,0.4489795918367347,0.1781340860605559,0.0645684872093086,0.0260488380360586
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429177,Strand-seq,Human,HG001,PAIRED,ERR1429177,2227620,854644,0.037342,0.4467558391689635,0.4356435643564356,0.18192210883932,0.072800231373234,0.0240669545635113
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429178,Strand-seq,Human,HG001,PAIRED,ERR1429178,1841134,888320,0.009838,0.4496768299444111,0.4387755102040816,0.17448244105065,0.0601616871074477,0.0236274765352976
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429179,Strand-seq,Human,HG001,PAIRED,ERR1429179,3623666,1508050,0.023186,0.4579774362628696,0.4455445544554455,0.1765747692772576,0.1190438816748563,0.0402930325822624
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429180,Strand-seq,Human,HG001,PAIRED,ERR1429180,1875644,1048142,0.016417,0.4607061734653228,0.4554455445544554,0.1842511787346402,0.0614905528387403,0.0277792743373719
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429181,Strand-seq,Human,HG001,PAIRED,ERR1429181,1278160,746848,0.011819,0.4642594690551435,0.4554455445544554,0.2028458337904784,0.0420249307958453,0.0200109518411587
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429182,Strand-seq,Human,HG001,PAIRED,ERR1429182,1850090,899680,0.011998,0.4491518754828723,0.4356435643564356,0.1704573469229631,0.0606185362569001,0.0239415229777398
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429183,Strand-seq,Human,HG001,PAIRED,ERR1429183,2795672,1132704,0.013538,0.4415606900025104,0.4356435643564356,0.1687041699695248,0.0926348368729663,0.0321567812373492
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429184,Strand-seq,Human,HG001,PAIRED,ERR1429184,3558500,1491360,0.015033,0.4468550278398656,0.4356435643564356,0.1663036511420808,0.1167648369683193,0.0404090919990824
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429185,Strand-seq,Human,HG001,PAIRED,ERR1429185,2456770,1232460,0.015468,0.4635181028550658,0.4554455445544554,0.2172048534622509,0.0810680976049932,0.0326737903549534
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429186,Strand-seq,Human,HG001,PAIRED,ERR1429186,1127694,646356,0.012704,0.4579891519952678,0.4455445544554455,0.1937024174150226,0.0370252896165249,0.0172130228875753
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429187,Strand-seq,Human,HG001,PAIRED,ERR1429187,3097016,1393220,0.016782,0.4606229963811065,0.4554455445544554,0.1829945667992626,0.1016513232301516,0.0369318054921015
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429188,Strand-seq,Human,HG001,PAIRED,ERR1429188,2919198,1367278,0.023834,0.4548113564130631,0.4455445544554455,0.174663733928119,0.0957909360717201,0.0368392326715436
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429189,Strand-seq,Human,HG001,PAIRED,ERR1429189,2475774,1190316,0.010666,0.4542587436336358,0.4455445544554455,0.1719146189663916,0.0813842125680794,0.0318113309854449
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429190,Strand-seq,Human,HG001,PAIRED,ERR1429190,1662468,861290,0.014018,0.457248332218973,0.4455445544554455,0.1828776840443658,0.0543672407836728,0.0227943802806793
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429191,Strand-seq,Human,HG001,PAIRED,ERR1429191,1675194,951352,0.021771,0.4537383017404962,0.4455445544554455,0.1805952528892755,0.0547702802224812,0.0251009884508854
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429192,Strand-seq,Human,HG001,PAIRED,ERR1429192,1493216,608070,0.019163,0.4528925652145447,0.4455445544554455,0.2077086530515877,0.0488767762120162,0.0175153549014364
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429193,Strand-seq,Human,HG001,PAIRED,ERR1429193,2201696,1136494,0.010176,0.4593339224501193,0.45,0.1802997723483033,0.0721879537843249,0.0299521754479265
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429194,Strand-seq,Human,HG001,PAIRED,ERR1429194,2184606,1127216,0.009508,0.4509196550020884,0.4455445544554455,0.1764385584765769,0.0719082308019731,0.0302730194519876
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429195,Strand-seq,Human,HG001,PAIRED,ERR1429195,2699990,1184480,0.015538,0.449802526582264,0.44,0.1906913812651079,0.0885286717423866,0.0312677566645128
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429196,Strand-seq,Human,HG001,PAIRED,ERR1429196,2460294,1058512,0.018672,0.4669611113621669,0.4554455445544554,0.304171767772054,0.0816220816595449,0.0289236041663563
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429197,Strand-seq,Human,HG001,PAIRED,ERR1429197,1194476,457916,0.016263,0.4612234424986853,0.4554455445544554,0.2408371088325642,0.0385064912671722,0.013075745773466
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429198,Strand-seq,Human,HG001,PAIRED,ERR1429198,2684950,1344948,0.013912,0.4535921710161699,0.4455445544554455,0.1678970664760722,0.0881722155832653,0.0359199455060323
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429199,Strand-seq,Human,HG001,PAIRED,ERR1429199,2776512,1382840,0.008325,0.4486259836288573,0.4356435643564356,0.1669305635369924,0.0910582550988994,0.0374935843251355
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429200,Strand-seq,Human,HG001,PAIRED,ERR1429200,4358688,1975154,0.007153,0.4500413420998059,0.4444444444444444,0.1547588760590661,0.1432152535743944,0.0523336359472021
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429201,Strand-seq,Human,HG001,PAIRED,ERR1429201,1873880,726706,0.051027,0.4287868414848046,0.4158415841584158,0.1657627890413837,0.0588397048507719,0.0197561589325656
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429202,Strand-seq,Human,HG001,PAIRED,ERR1429202,2859866,1425034,0.012537,0.4452248881270207,0.4356435643564356,0.1609234841429341,0.0936772154515749,0.0380396616012643
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429203,Strand-seq,Human,HG001,PAIRED,ERR1429203,3945840,1543968,0.015334,0.4473728103711298,0.4356435643564356,0.1615832684830224,0.1297155288949443,0.042537138524687
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429204,Strand-seq,Human,HG001,PAIRED,ERR1429204,400126,233924,0.026824,0.454295129848275,0.4455445544554455,0.2341439547694984,0.0129415322793001,0.0066875808074789
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429205,Strand-seq,Human,HG001,PAIRED,ERR1429205,3069716,1548744,0.010374,0.4481476088308449,0.4356435643564356,0.1602222841043113,0.1007012406026823,0.042208477481286
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429206,Strand-seq,Human,HG001,PAIRED,ERR1429206,2137936,1140418,0.013239,0.4519381002432313,0.4455445544554455,0.1763328261582983,0.0696849391093991,0.0307285061673786
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429207,Strand-seq,Human,HG001,PAIRED,ERR1429207,2062860,1088096,0.021627,0.4781657080364681,0.47,0.2201504952027236,0.067614688031459,0.0290157829001664
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429208,Strand-seq,Human,HG001,PAIRED,ERR1429208,4109832,1826908,0.028858,0.4537632551309737,0.4455445544554455,0.1809881430151663,0.1360674872714032,0.0479641158256054
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429209,Strand-seq,Human,HG001,PAIRED,ERR1429209,2692562,1379860,0.016452,0.4486217548276208,0.4356435643564356,0.1562625358248134,0.0884553076073119,0.0360604581272983
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429210,Strand-seq,Human,HG001,PAIRED,ERR1429210,985396,361800,0.032947,0.4384680622961299,0.4257425742574257,0.2191129103749889,0.0316739056668923,0.0103630578182351
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429211,Strand-seq,Human,HG001,PAIRED,ERR1429211,3612966,1638374,0.018041,0.4526658155656152,0.4455445544554455,0.1660267377679675,0.1185585914969821,0.0437201563331902
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429212,Strand-seq,Human,HG001,PAIRED,ERR1429212,2907168,1312068,0.015182,0.4455230802801443,0.4356435643564356,0.1755943524388666,0.0948381943152237,0.0353053719183387
